"id","ep_num","segment","title","role","text"
1120098,112,1,"Mecha Striesand","CHEF","Well I'll be a teenage girl backstage at an Aerosmith concert! Leonard Maltin in MY cafeteria! I'm Chef."
1120099,112,1,"Mecha Striesand","LEONARD MALTIN","I know who you are. You must listen to me, Chef. We have precious little time. Have you seen Barbara Streisand recently?"
1120100,112,1,"Mecha Striesand","CHEF","Barbara Streisand? You mean like, THE Barbara Streisand?"
1120101,112,1,"Mecha Striesand","LEONARD MALTIN","(Snapping) HAVE YOU SEEN HER?!?!"
1120102,112,1,"Mecha Striesand","CHEF","No! Not since Yentl!"
1120103,112,1,"Mecha Striesand","LEONARD MALTIN","Thank God, then I'm not too late."
1120104,112,1,"Mecha Striesand","CHEF","Too late for what?"
1120105,112,1,"Mecha Striesand","Leonard steps closer to Chef.",""
1120106,112,1,"Mecha Striesand","LEONARD MALTIN","Chef, it is of the utmost importance that you tell me where those little boys from the news report on TV are."
1120107,112,1,"Mecha Striesand","Chef thinks.",""
1120108,112,1,"Mecha Striesand","CHEF","Why do you care?"
1120109,112,1,"Mecha Striesand","EXT. BUSSTOP - DAY",""
1120110,112,1,"Mecha Striesand","The boys are building a snowman.",""
1120111,112,1,"Mecha Striesand","STAN","I have a button we can use for his nose!"
1120112,112,1,"Mecha Striesand","KENNY","Mph mm mrph mrph mm mph."
1120113,112,1,"Mecha Striesand","KYLE","What would you use a marble sack for?"
1120114,112,1,"Mecha Striesand","CARTMAN","Be careful where you put that carrot. Kyle might steal it."
1120115,112,1,"Mecha Striesand","KYLE","I didn't STEAL anything."
1120116,112,1,"Mecha Striesand","CARTMAN","Stan, would you tell Kyle that I'm not speaking with him."
1120117,112,1,"Mecha Striesand","KYLE","GOOD!!"
1120118,112,1,"Mecha Striesand","A loud CHOPPING sound surprises the boys. They look around.",""
1120119,112,1,"Mecha Striesand","CARTMAN","What's that noise?"
1120120,112,1,"Mecha Striesand","Suddenly, as if out of nowhere, a very large, black helicopter ","drops down from the sky."
1120121,112,1,"Mecha Striesand","STAN","Woa!"
1120122,112,1,"Mecha Striesand","CARTMAN","AAGH!! ALIENS!!"
