"id","ep_num","segment","title","role","text"
2140186,214,12,"CHEF AID","STAN","Hey, Elton, if I give you these lyrics, will you write a song for my girlfriend, Wendy?"
2140187,214,12,"CHEF AID","ELTON","Sure, kid. But I would retain exclusive worldwide rights,  including but not limited to Asian territories, with a 20% commission from all domestic sales, and sole ownership of any and all publishing."
2140188,214,12,"CHEF AID","STAN","'Kay."
2140189,214,12,"CHEF AID","ELTON","Tell Chef I said 'hi.'"
2140190,214,12,"CHEF AID","STAN","Thanks, dude."
2140191,214,12,"CHEF AID","KYLE","Dude, we'll have Chef's $2 million in no time!"
2140192,214,13,"CHEF AID","description","The Broflovski house. Chef is in bed with Sheila as she smokes. Kyle's picture is on one nightstand"
2140193,214,13,"CHEF AID","KYLE'S MOTHER","Oh, thank you, Chef."
2140194,214,13,"CHEF AID","CHEF","No problem, Mrs. Broflovski. Uuh, now, about that hundred bucks?"
2140195,214,13,"CHEF AID","KYLE'S MOTHER","Eh, of course!  Here you go.  Leaving so soon?"
2140196,214,13,"CHEF AID","CHEF","I've got a loohohohohohohohohong way to go to raise the kind of money I need."
2140197,214,13,"CHEF AID","KYLE'S MOTHER","Well, best of luck to you then."
2140198,214,13,"CHEF AID","KYLE'S FATHER","How was it, honey?"
2140199,214,13,"CHEF AID","KYLE'S MOTHER","Pretty much what I expected."
2140200,214,14,"CHEF AID","description","The boys stand before another house, and Kyle knocks. The boys now pull a money meter around on a red cart. The door opens"
2140201,214,14,"CHEF AID","STAN","Hello? Are you Meatloaf?"
2140202,214,14,"CHEF AID","MEATLOAF","Yeah. What the hell do you want?"
2140203,214,14,"CHEF AID","CARTMAN","Mr. Loaf, we are selling candy bars for our dying friend."
2140204,214,14,"CHEF AID","KYLE","He's not dying, Cartman!"
2140205,214,14,"CHEF AID","CARTMAN","Shut your goddamned mouth!  We have Nilla Crunchies, Berry Bars."
2140206,214,14,"CHEF AID","MEATLOAF","What's this for?"
2140207,214,14,"CHEF AID","STAN","Our friend, Chef."
2140208,214,14,"CHEF AID","MEATLOAF","Chef's in trouble?"
2140209,214,14,"CHEF AID","KYLE","Yeah. Do you know him?"
2140210,214,14,"CHEF AID","MEATLOAF","Do I?"
2140211,214,14,"CHEF AID","COUS-COUS","Nobody came again."
2140212,214,14,"CHEF AID","CHEF","There, there, Cous-Cous. It'll be all right. Maybe you just need to change your image."
2140213,214,14,"CHEF AID","COUS-COUS","What do you mean?"
2140214,214,14,"CHEF AID","CHEF","Nobody wants to see a guy called Cous-Cous. You need a big, strong, beefy name."
2140215,214,14,"CHEF AID","COUS-COUS","Beefy, like uuuuh Tri-tip!"
2140216,214,14,"CHEF AID","CHEF","Aw, that's not bad. Here, have some meatloaf."
2140217,214,14,"CHEF AID","MEATLOAF","I owe eveything to Chef."
2140218,214,14,"CHEF AID","STAN","Wow. So you'll help him?"
2140219,214,14,"CHEF AID","MEATLOAF","You bet. Give me a box of Nilla Yum-Yum's and a couple of Berry Bars."
2140220,214,14,"CHEF AID","STAN, KYLE, CARTMAN","Cool!"
2140221,214,14,"CHEF AID","KENNY","(Hooray!)"
2140222,214,15,"CHEF AID","description","Ms. Crabtree's house. Chef is in bed with her"
2140223,214,15,"CHEF AID","MS. CRABTREE","All right, let's get this show on the road! Come 'ere, puppy!"
2140224,214,15,"CHEF AID","CHEF","Uh, uh, hold on a second, Ms. Crabtree. How would you like to use some sex toys?"
2140225,214,15,"CHEF AID","MS. CRABTREE","Sex toys? Like what?"
2140226,214,15,"CHEF AID","CHEF","Like this very special device.  I call it ""Chef's Pleasure Bag."""
2140227,214,15,"CHEF AID","MS. CRABTREE","How does it work?"
2140228,214,15,"CHEF AID","CHEF","Now, all you do is put this paper bag over your head, and it increases your sexual pleasure."
2140229,214,15,"CHEF AID","MS. CRABTREE","Really? Well, hell, let's give it a shot."
2140230,214,15,"CHEF AID","CHEF","Aaah, yeah. That's much better."
2140231,214,16,"CHEF AID","description","The boys visit Rick James"
2140232,214,16,"CHEF AID","RICK","Sure. I'll do anything for Chef. Give me a box of those Choco-Numbers."
2140233,214,16,"CHEF AID","KYLE","Gosh. Thanks, Rick James."
2140234,214,16,"CHEF AID","STAN","Yeah, thanks.  That's $35 dollars. Come on, you guys. We've gotta hurry and give this money to Chef!"
2140235,214,17,"CHEF AID","description","City Hall. Chef and the Mayor are in her bed"
2140236,214,17,"CHEF AID","THE MAYOR","Ohoho, that was wonderful, Chef. Good show!"
2140237,214,17,"CHEF AID","CHEF","I can't keep doin' this. It's killin' me!"
2140238,214,17,"CHEF AID","THE MAYOR","Ugh, come on, buck up, little fella."
2140239,214,17,"CHEF AID","CHEF","I'm serious! I'm not gonna make it."
2140240,214,17,"CHEF AID","THE MAYOR","Sure you are, Chef. I'll give you a hundred more for another romp!  Aw, hell!"
2140241,214,18,"CHEF AID","description","Mr. Garrison's house. Officer Barbrady enters"
2140242,214,18,"CHEF AID","MR. GARRISON","Thanks for coming, Officer Barbrady!"
2140243,214,18,"CHEF AID","OFFICER BARBRADY","What's this all about?"
2140244,214,18,"CHEF AID","MR. GARRISON","These pictures just arrived. I set up a camera, and caught Mr. Twig's assailant red-handed! Now, go arrest 'im!  What??"
2140245,214,18,"CHEF AID","OFFICER BARBRADY","Can I go now?"
2140246,214,18,"CHEF AID","MR. GARRISON","Yes. Yes, uh-I'm sorry."
2140247,214,18,"CHEF AID","OFFICER BARBRADY","Weirdo."
2140248,214,18,"CHEF AID","MR. GARRISON","It can't be. These can't be right. Mr. Hat!!"
2140249,214,19,"CHEF AID","description","the boys go to Chef's house. Three police cars are there. The boys walk in to see Chef being cuffed"
2140250,214,19,"CHEF AID","STAN","Wait, wait. What are you doing?"
2140251,214,19,"CHEF AID","CHEF","It's over, children. I couldn't raise the $2 million to hire Johnny Cochran, and now I have to go to jail."
2140252,214,19,"CHEF AID","STAN","No you don't."
2140253,214,19,"CHEF AID","CHEF","Huh?"
2140254,214,19,"CHEF AID","KYLE","We went to a bunch of rock stars and sold them candy bars to raise the moeny you needed."
2140255,214,19,"CHEF AID","CHEF","Did what?! Wow! How much did you make?"
2140256,214,19,"CHEF AID","KYLE","Cartman?"
2140257,214,19,"CHEF AID","CARTMAN","Well, you can see here that we raised approximately $95, falling well short of our $2 million goal illustrated here."
2140258,214,19,"CHEF AID","CHEF","Ooh."
2140259,214,19,"CHEF AID","KYLE","But we can put our money together with the money you made whoring yourself to all the women. How much did you make?"
2140260,214,19,"CHEF AID","CHEF","I made about $410,300, but-"
2140261,214,19,"CHEF AID","MR. BIG RECORD PRODUCER","That doesn't matter, because that money belongs to me!"
2140262,214,19,"CHEF AID","STAN","You can't take Chef's money! That illeg-!"
2140263,214,19,"CHEF AID","MR. BIG RECORD PRODUCER","I AM ABOVE THE LAW!"
2140264,214,19,"CHEF AID","OFFICER","All right, you. It's time to go!"
2140265,214,19,"CHEF AID","CHEF","Good-bye, children. Thanks for all your help."
2140266,214,19,"CHEF AID","OFFICER","Let's go."
2140267,214,19,"CHEF AID","CHEF","Ow! What the hell did you do that for?!"
2140268,214,19,"CHEF AID","OFFICER","I don't tell you how to do your job, don't tell me how to do mine!"
2140269,214,19,"CHEF AID","CHEF","Ow!  Ow!"
2140270,214,19,"CHEF AID","KYLE","Dude, Chef is gone."
2140271,214,19,"CHEF AID","STAN","No more Chef."
2140272,214,19,"CHEF AID","CARTMAN","No more Salisbury steak and pecan pie."
2140273,214,19,"CHEF AID","STAN","We can't let him down, you guys."
2140274,214,19,"CHEF AID","KYLE","Dude, it's over. He's gone."
2140275,214,19,"CHEF AID","STAN","No! Chef wouldn't give up on us. How many times has Chef gotten us out of trouble?"
2140276,214,19,"CHEF AID","CARTMAN","Four."
2140277,214,19,"CHEF AID","KYLE","But what are we gonna do?"
2140278,214,19,"CHEF AID","STAN","It's easy, dude. Chef Aid."
2140279,214,19,"CHEF AID","KYLE","Chef Aid?"
2140280,214,19,"CHEF AID","STAN","Yeah. We set up a stage, and have Cartman do the German Dance. Then we charge people for tickets."
2140281,214,19,"CHEF AID","KYLE","Hey, that's a great idea!"
2140282,214,19,"CHEF AID","CARTMAN","Yeah!"
2140283,214,20,"CHEF AID","description","Mr. Garrison's house. He paces back and forth in front of Mr. Hat, seated in the armchair"
2140284,214,20,"CHEF AID","MR. GARRISON","Did you think I would just take you back? Like you can just, walk out and then, come back like nothing happened? Oh, don't look at me like that, Mr. Hat. Remember, you're the one that left! And I'm NOT goin' to take you back! You can just go to hell!  You go to hell and you die!  You are a lying ball of turd, Mr. Hat!!  I hope you starve, you lousy son of a bitch!!  What are you all looking at? This is just between me and Mr. Hat."
2140285,214,20,"CHEF AID","DR. DOCTOR","It's over, Mr. Garrison. This is it. We've had enough."
2140286,214,20,"CHEF AID","MR. GARRISON","Wuwhat do you mean?"
2140287,214,20,"CHEF AID","OFFICER BARBRADY","I'm afraid it's the big house for you, fruitcake."
2140288,214,20,"CHEF AID","MR. GARRISON","What?! Jail??"
2140289,214,21,"CHEF AID","description","Chef Aid. Fanfare."
2140290,214,21,"CHEF AID","CARTMAN",""
2140291,214,21,"CHEF AID","I will do the German daunce for you.",""
2140292,214,21,"CHEF AID","It's fun and gay and tra-la-la",""
2140293,214,21,"CHEF AID","I hope you will enjoy my daunce",""
2140294,214,21,"CHEF AID","Feedly-I feedly-I ay.",""
2140295,214,22,"CHEF AID","description","some folks stop by, then leave"
2140296,214,22,"CHEF AID","KYLE","Hmm. This isn't going over so well."
2140297,214,22,"CHEF AID","STAN","Cartman just needs to put more into it  Dance better, Cartman!"
2140298,214,22,"CHEF AID","CARTMAN",""
2140299,214,22,"CHEF AID","""Would you like some sauerkraut",""
2140300,214,22,"CHEF AID","German boy, German boy?""",""
2140301,214,22,"CHEF AID","""Yes I'd like some sauerkraut.",""
2140302,214,22,"CHEF AID","Boy, I'm hungry!""",""
2140303,214,23,"CHEF AID","description","a white limousine pulls up"
2140304,214,23,"CHEF AID","ELTON","Howdy ho, boys!"
2140305,214,23,"CHEF AID","STAN","Elton John. What are you doing here?"
